title,location,department,job_id,url,scraped_at
"Software Engineer, IDE, Extensions, Gemini Code Assist",,Google,141773847543063238,https://www.google.com/about/careers/applications/jobs/results/141773847543063238-software-engineer-ide-extensions-gemini-code-assist?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:58
"Staff Software Engineer, Infrastructure, Google Cloud Security and Privacy",,Google,108916003001246406,https://www.google.com/about/careers/applications/jobs/results/108916003001246406-staff-software-engineer-infrastructure-google-cloud-security-and-privacy?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:58
"Staff Software Engineer, Security and Privacy, Search",,Google,94209465762357958,https://www.google.com/about/careers/applications/jobs/results/94209465762357958-staff-software-engineer-security-and-privacy-search?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:58
"Software Engineer, Infrastructure, Geo",,Google,111168428672197318,https://www.google.com/about/careers/applications/jobs/results/111168428672197318-software-engineer-infrastructure-geo?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer III, Google Ads",,Google,76851748827734726,https://www.google.com/about/careers/applications/jobs/results/76851748827734726-software-engineer-iii-google-ads?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Staff Software Engineer, Core Labs, AI/ML",,Google,90539148309340870,https://www.google.com/about/careers/applications/jobs/results/90539148309340870-staff-software-engineer-core-labs-aiml?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Senior Software Engineer, Front End, Search",,Google,79929739958985414,https://www.google.com/about/careers/applications/jobs/results/79929739958985414-senior-software-engineer-front-end-search?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer III, Full Stack, Google Cloud Platforms",,Google,111930608938033862,https://www.google.com/about/careers/applications/jobs/results/111930608938033862-software-engineer-iii-full-stack-google-cloud-platforms?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Staff Software Engineer, AI/ML, Core",,Google,82954957082239686,https://www.google.com/about/careers/applications/jobs/results/82954957082239686-staff-software-engineer-aiml-core?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer, Cloud Pub/Sub, BigQuery Integration",,Google,134390541063201478,https://www.google.com/about/careers/applications/jobs/results/134390541063201478-software-engineer-cloud-pubsub-bigquery-integration?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer III, Chronicle",,Google,88176315001119430,https://www.google.com/about/careers/applications/jobs/results/88176315001119430-software-engineer-iii-chronicle?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Senior Software Engineer, Full Stack, Core",,Google,131369231823315654,https://www.google.com/about/careers/applications/jobs/results/131369231823315654-senior-software-engineer-full-stack-core?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer III, Mobile (Android), YouTube",,Google,131192422515253958,https://www.google.com/about/careers/applications/jobs/results/131192422515253958-software-engineer-iii-mobile-android-youtube?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer III, Technical Infrastructure",,Google,78318901200331462,https://www.google.com/about/careers/applications/jobs/results/78318901200331462-software-engineer-iii-technical-infrastructure?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer, Google Ads, Proxybidder Optimization",,Google,96497423831966406,https://www.google.com/about/careers/applications/jobs/results/96497423831966406-software-engineer-google-ads-proxybidder-optimization?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Senior Software Engineer, Local Data Quality, Geo",,Google,110293597521093318,https://www.google.com/about/careers/applications/jobs/results/110293597521093318-senior-software-engineer-local-data-quality-geo?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineering Intern, PhD, Summer 2026",,Google,118106937735684806,https://www.google.com/about/careers/applications/jobs/results/118106937735684806-software-engineering-intern-phd-summer-2026?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2026 Start",,Google,96957711316329158,https://www.google.com/about/careers/applications/jobs/results/96957711316329158-software-engineer-phd-early-career-embedded-systems-and-firmware-2026-start?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer, PhD, Early Career, Infrastructure, 2026 Start",,Google,88714689822761670,https://www.google.com/about/careers/applications/jobs/results/88714689822761670-software-engineer-phd-early-career-infrastructure-2026-start?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineer, PhD, Early Career, AI/Machine Learning, 2026 Start",,Google,122258040807137990,https://www.google.com/about/careers/applications/jobs/results/122258040807137990-software-engineer-phd-early-career-aimachine-learning-2026-start?location=New%20York%2C%20NY%2C%20USA&skills=software,2025-12-09 22:37:59
"Software Engineering Manager II, AI/ML, Google Workspace",,Google,85043016099603142,https://www.google.com/about/careers/applications/jobs/results/85043016099603142-software-engineering-manager-ii-aiml-google-workspace?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Senior Software Engineering Manager, Sessions Infrastructure, Google Cloud",,Google,137974955949073094,https://www.google.com/about/careers/applications/jobs/results/137974955949073094-senior-software-engineering-manager-sessions-infrastructure-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, AI/ML, Google Cloud AI",,Google,74574562133451462,https://www.google.com/about/careers/applications/jobs/results/74574562133451462-software-engineer-iii-aiml-google-cloud-ai?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Staff AI Software Engineer, Rapid Prototyping",,Google,138904739059245766,https://www.google.com/about/careers/applications/jobs/results/138904739059245766-staff-ai-software-engineer-rapid-prototyping?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, Machine Learning Infrastructure, Core",,Google,120995704687469254,https://www.google.com/about/careers/applications/jobs/results/120995704687469254-software-engineer-iii-machine-learning-infrastructure-core?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, AI/ML, Google Cloud",,Google,133843664488014534,https://www.google.com/about/careers/applications/jobs/results/133843664488014534-software-engineer-iii-aiml-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Senior Staff Software Engineer, AI/ML GenAI, Google Workspace",,Google,100566682946151110,https://www.google.com/about/careers/applications/jobs/results/100566682946151110-senior-staff-software-engineer-aiml-genai-google-workspace?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Senior Software Engineer, AI/ML, Ads Bidding",,Google,74943628673196742,https://www.google.com/about/careers/applications/jobs/results/74943628673196742-senior-software-engineer-aiml-ads-bidding?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, Full Stack, Search",,Google,75947431920837318,https://www.google.com/about/careers/applications/jobs/results/75947431920837318-software-engineer-iii-full-stack-search?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, Mobile (Android), Google Workspace",,Google,144104982382027462,https://www.google.com/about/careers/applications/jobs/results/144104982382027462-software-engineer-iii-mobile-android-google-workspace?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, Mobile (iOS), Workspace",,Google,77014261934498502,https://www.google.com/about/careers/applications/jobs/results/77014261934498502-software-engineer-iii-mobile-ios-workspace?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Staff Software Engineer, Maps Experiments",,Google,107720213104861894,https://www.google.com/about/careers/applications/jobs/results/107720213104861894-staff-software-engineer-maps-experiments?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, Infrastructure, Core",,Google,106162192243401414,https://www.google.com/about/careers/applications/jobs/results/106162192243401414-software-engineer-iii-infrastructure-core?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, Infrastructure, Core",,Google,142162245663498950,https://www.google.com/about/careers/applications/jobs/results/142162245663498950-software-engineer-iii-infrastructure-core?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer Manager II, Chronicle Security, Data Lake",,Google,99444316320998086,https://www.google.com/about/careers/applications/jobs/results/99444316320998086-software-engineer-manager-ii-chronicle-security-data-lake?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, Google Cloud Platforms",,Google,86153297492091590,https://www.google.com/about/careers/applications/jobs/results/86153297492091590-software-engineer-iii-google-cloud-platforms?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Senior Software Engineer, Full Stack, YouTube",,Google,91497008157598406,https://www.google.com/about/careers/applications/jobs/results/91497008157598406-senior-software-engineer-full-stack-youtube?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Senior Staff Software Engineer, Site Reliability Engineering",,Google,118156634802266822,https://www.google.com/about/careers/applications/jobs/results/118156634802266822-senior-staff-software-engineer-site-reliability-engineering?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, AI/ML, YouTube",,Google,126190553665544902,https://www.google.com/about/careers/applications/jobs/results/126190553665544902-software-engineer-iii-aiml-youtube?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Technical Program Manager III, Infrastructure Software Engineering, Core",,Google,120197025454006982,https://www.google.com/about/careers/applications/jobs/results/120197025454006982-technical-program-manager-iii-infrastructure-software-engineering-core?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Senior Technical Solutions Engineer, Home Automation",,Google,102330998200378054,https://www.google.com/about/careers/applications/jobs/results/102330998200378054-senior-technical-solutions-engineer-home-automation?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
Staff ML Engineer,,Google,131580733192839878,https://www.google.com/about/careers/applications/jobs/results/131580733192839878-staff-ml-engineer?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Field Sales Representative, Enterprise Greenfield, HCLS, Google Cloud",,Google,80709514357023430,https://www.google.com/about/careers/applications/jobs/results/80709514357023430-field-sales-representative-enterprise-greenfield-hcls-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Senior Network Security Engineer, Google Enterprise Network",,Google,72268189391561414,https://www.google.com/about/careers/applications/jobs/results/72268189391561414-senior-network-security-engineer-google-enterprise-network?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Artificial Intelligence Sales Specialist III, Google Cloud",,Google,140578867382231750,https://www.google.com/about/careers/applications/jobs/results/140578867382231750-artificial-intelligence-sales-specialist-iii-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Senior Technical Program Manager, Search Intelligence AI",,Google,105384499293889222,https://www.google.com/about/careers/applications/jobs/results/105384499293889222-senior-technical-program-manager-search-intelligence-ai?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Program Manager III, Infrastructure Resource Management, Google Cloud",,Google,101152559569216198,https://www.google.com/about/careers/applications/jobs/results/101152559569216198-program-manager-iii-infrastructure-resource-management-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Technical Account Manager, Home Platform",,Google,108102074352181958,https://www.google.com/about/careers/applications/jobs/results/108102074352181958-technical-account-manager-home-platform?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Cloud Developer II, Security, Professional Services, Google Cloud",,Google,102797395678372550,https://www.google.com/about/careers/applications/jobs/results/102797395678372550-cloud-developer-ii-security-professional-services-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Product Manager, Googler Technology and Engineering",,Google,103322863452201670,https://www.google.com/about/careers/applications/jobs/results/103322863452201670-product-manager-googler-technology-and-engineering?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"AI Knowledge Strategist, Creator Experience, YouTube",,Google,91374444823356102,https://www.google.com/about/careers/applications/jobs/results/91374444823356102-ai-knowledge-strategist-creator-experience-youtube?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
Senior CPU Architecture and Performance Architect,,Google,86853664253059782,https://www.google.com/about/careers/applications/jobs/results/86853664253059782-senior-cpu-architecture-and-performance-architect?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Student Researcher, PhD, Winter/Summer 2026",,Google,138166347879064262,https://www.google.com/about/careers/applications/jobs/results/138166347879064262-student-researcher-phd-wintersummer-2026?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Student Researcher, BS/MS, Winter/Summer 2026",,Google,140245524367188678,https://www.google.com/about/careers/applications/jobs/results/140245524367188678-student-researcher-bsms-wintersummer-2026?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Research Scientist, Google Research",,Google,137678040564933318,https://www.google.com/about/careers/applications/jobs/results/137678040564933318-research-scientist-google-research?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Technical Product Lead, Support Systems, YouTube",,Google,116683553227317958,https://www.google.com/about/careers/applications/jobs/results/116683553227317958-technical-product-lead-support-systems-youtube?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Security Consultant, Application and Vulnerability Management, Public Sector",,Google,75299828564665030,https://www.google.com/about/careers/applications/jobs/results/75299828564665030-security-consultant-application-and-vulnerability-management-public-sector?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Strategic Negotiator II, Data Center Leasing and Acquisitions",,Google,78764535732675270,https://www.google.com/about/careers/applications/jobs/results/78764535732675270-strategic-negotiator-ii-data-center-leasing-and-acquisitions?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Technical Program Manager, Energy Modeling",,Google,85058581061083846,https://www.google.com/about/careers/applications/jobs/results/85058581061083846-technical-program-manager-energy-modeling?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Security Engineer, Google Distributed Cloud Air-Gapped Compliance",,Google,80663509351703238,https://www.google.com/about/careers/applications/jobs/results/80663509351703238-security-engineer-google-distributed-cloud-airgapped-compliance?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Senior Product Manager, Service Networking",,Google,129334691856556742,https://www.google.com/about/careers/applications/jobs/results/129334691856556742-senior-product-manager-service-networking?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Senior Product Manager, Search",,Google,103341084850954950,https://www.google.com/about/careers/applications/jobs/results/103341084850954950-senior-product-manager-search?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
Senior Cloud Security Engineer,,Google,116224653151609542,https://www.google.com/about/careers/applications/jobs/results/116224653151609542-senior-cloud-security-engineer?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Senior Product Manager, Discover Recommendations",,Google,74410148637876934,https://www.google.com/about/careers/applications/jobs/results/74410148637876934-senior-product-manager-discover-recommendations?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Data Center Site Negotiator, Acquisition and Development, East",,Google,139455594384761542,https://www.google.com/about/careers/applications/jobs/results/139455594384761542-data-center-site-negotiator-acquisition-and-development-east?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Senior UX Designer, Threat Intelligence Platform",,Google,133924603146707654,https://www.google.com/about/careers/applications/jobs/results/133924603146707654-senior-ux-designer-threat-intelligence-platform?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Strategic Negotiator, Data Center Energy Partnerships",,Google,106131749515207366,https://www.google.com/about/careers/applications/jobs/results/106131749515207366-strategic-negotiator-data-center-energy-partnerships?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Pursuit Lead III, Google Cloud Consulting",,Google,113630186888405702,https://www.google.com/about/careers/applications/jobs/results/113630186888405702-pursuit-lead-iii-google-cloud-consulting?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"CPU Register Transfer Level Designer, Silicon, University Graduate",,Google,108899010902663878,https://www.google.com/about/careers/applications/jobs/results/108899010902663878-cpu-register-transfer-level-designer-silicon-university-graduate?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
